BET_Name,TEDataIP,Parent_Interface
MHABNC1-M03N-GH-EG,10.42.141.20,ge-0/1/0
MHABNC2-M01N-GH-EG,10.42.141.26,ge-0/1/1
MHABNC2-M02N-GH-EG,10.42.141.27,ge-0/1/1
MHABNC2-M03N-GH-EG,10.42.141.28,ge-0/1/1
MHABNC3-M01N-GH-EG,10.42.141.34,ge-0/1/2
MHABNC3-M02N-GH-EG,10.42.141.35,ge-0/1/2
MHABNC3-M03N-GH-EG,10.42.141.36,ge-0/1/2
SHRNOB20-M01Z-BH-EG,10.60.136.162,ge-0/0/1
SHRNBC15-M01Z-BH-EG,10.60.1.98,ge-0/0/2
SHARNUB-M02H-BH-EG,10.42.209.154,ge-0/0/7
SHARNB12-M01H-BH-EG,10.50.28.18,ge-0/0/8
SHRNOBC2-M01H-BH-EG,10.50.27.194,ge-0/1/0
SHRNOBY3-M01H-BH-EG,10.50.27.202,ge-0/1/1
SHRNOBY4-M01H-BH-EG,10.50.27.210,ge-0/1/2
SHRNOBY5-M01H-BH-EG,10.50.27.218,ge-0/1/3
SHRNOBY6-M01H-BH-EG,10.50.27.226,ge-0/1/4
SHRNOBY7-M01H-BH-EG,10.50.27.242,ge-0/1/5
SHRNOBY8-M01H-BH-EG,10.50.27.250,ge-0/1/6
SHRNOBY9-M01H-BH-EG,10.50.27.234,ge-0/1/7
SHRNBC10-M01H-BH-EG,10.50.28.2,ge-0/1/8
SHRNBC11-M01H-BH-EG,10.50.28.10,ge-0/1/9
MNYLARS1-M01H-MNF-EG,10.41.247.234,ge-0/0/6
MNYLARS2-M01H-MNF-EG,10.40.159.130,ge-0/0/7
MNYLARS2-M02H-MNF-EG,10.40.159.131,ge-0/0/7
MNYARSC3-M01H-MNF-EG,10.42.149.162,ge-0/0/9
MNYARSC3-M02H-MNF-EG,10.42.149.163,ge-0/0/9
SHOBAR-M01H-GH-EG,10.41.218.146,ge-0/0/3
SHOBAR-M02H-GH-EG,10.41.218.147,ge-0/0/3
TNSHBCB-M01H-GH-EG,10.40.104.66,ge-0/0/5
TNSHBCB-M02H-GH-EG,10.40.104.67,ge-0/0/5
EBRHMCB1-M01H-ALX-EG,10.41.76.18,ge-0/0/6
EBRHMCB1-M02H-ALX-EG,10.41.76.19,ge-0/0/6
EBRHMCB2-M01H-ALX-EG,10.41.76.26,ge-0/0/7
EBRHMCB2-M02H-ALX-EG,10.41.76.27,ge-0/0/7
EBRHMCB3-M01H-ALX-EG,10.41.76.34,ge-0/0/8
EBRHMCB3-M02H-ALX-EG,10.41.76.35,ge-0/0/8
EBRHMCB4-M01H-ALX-EG,10.41.76.42,ge-0/0/9
EBRHMCB4-M02H-ALX-EG,10.41.76.43,ge-0/0/9
EBRHMCB5-M01H-ALX-EG,10.41.76.50,ge-0/1/0
EBRHMCB5-M02H-ALX-EG,10.41.76.51,ge-0/1/0
EBRHMCB6-M01H-ALX-EG,10.41.76.2,ge-0/1/1
EBRHMCB6-M02H-ALX-EG,10.41.76.3,ge-0/1/1
EBRHMCB7-M01H-ALX-EG,10.41.76.10,ge-0/1/2
EBRHMCB7-M02H-ALX-EG,10.41.76.11,ge-0/1/2
EBRHMCB8-M01H-ALX-EG,10.41.76.58,ge-0/1/3
EBRHMCB8-M02H-ALX-EG,10.41.76.59,ge-0/1/3
EBRHMCB9-M01H-ALX-EG,10.41.76.66,ge-0/1/4
EBRHMCB9-M02H-ALX-EG,10.41.76.67,ge-0/1/4
EBRHMA10-M01H-ALX-EG,10.41.76.74,ge-0/1/5
EBRHMA10-M02H-ALX-EG,10.41.76.75,ge-0/1/5
EBRHMA11-M01H-ALX-EG,10.41.76.82,ge-0/1/6
EBRHMA11-M02H-ALX-EG,10.41.76.83,ge-0/1/6
IBRHMC15-M01H-ALX-EG,10.50.94.170,ge-0/2/0
IBRHIM-M01H-ALX-EG,10.41.167.90,ge-0/3/3
IBRHMC12-M01Z-ALX-EG,10.42.94.34,ge-0/3/5
IBRHMC13-M01Z-ALX-EG,10.42.94.42,ge-0/3/6
BRHMC14-M01H-ALX-EG,10.42.94.50,ge-0/3/7
MANSOCA1-M01H-ASN-EG,10.41.211.202,ge-0/0/1
MANSOCA2-M01H-ASN-EG,10.41.211.210,ge-0/0/2
MANSOCA3-M01H-ASN-EG,10.41.211.218,ge-0/0/3
Voice1668-M01H-C-EG,10.60.59.90,ge-0/0/5
MANSOA21-M01Z-ASN-EG,,ge-0/1/7
MNSASW22-M01Z-ASN-EG,,ge-0/1/8
Voice1338-M01N-C-EG,10.40.225.34,ge-0/0/1
Voice1339-M02N-C-EG,10.40.225.35,ge-0/0/1
Voice1097-M01N-C-EG,10.40.225.42,ge-0/0/2
Voice1057-M02N-C-EG,10.40.225.43,ge-0/0/2
Voice1937-M01Z-C-EG,10.40.225.2,ge-0/0/3
Voice1279-M02Z-C-EG,10.40.225.3,ge-0/0/3
Voice1094-M01Z-C-EG,10.40.225.10,ge-0/0/4
Voice1280-M02Z-C-EG,10.40.225.11,ge-0/0/4
Voice1360-M01Z-C-EG,10.40.225.18,ge-0/0/5
Voice1504-M02Z-C-EG,10.40.225.19,ge-0/0/5
Voice1361-M01Z-C-EG,10.40.225.26,ge-0/0/6
Voice1885-M02Z-C-EG,10.40.225.27,ge-0/0/6
MADI3C32-M01N-C-EG,10.41.34.74,ge-0/0/7
MADI3C32-M02N-C-EG,10.41.34.75,ge-0/0/7
MADI3C33-M01N-C-EG,10.41.34.82,ge-0/0/8
MADI3C33-M02N-C-EG,10.41.34.83,ge-0/0/8
MADI3C34-M01N-C-EG,10.41.34.90,ge-0/0/9
MADI3C34-M02N-C-EG,10.41.34.91,ge-0/0/9
MADI3C41-M01N-C-EG,10.41.34.146,ge-0/1/0
MADI3C41-M02N-C-EG,10.41.34.147,ge-0/1/0
MAADI3-M01H-C-EG,10.41.163.118,ge-0/1/5
MDI3CB13-M01H-C-EG,10.41.154.218,ge-0/1/7
MADI3C14-M01H-C-EG,10.41.154.226,ge-0/2/0
MADI3C15-M01H-C-EG,10.41.154.234,ge-0/2/1
MADI3C16-M01H-C-EG,10.41.154.242,ge-0/2/2
MADI3C17-M01H-C-EG,10.41.154.250,ge-0/2/3
MADI3C20-M01N-C-EG,10.41.33.226,ge-0/2/9
MADI3C20-M02N-C-EG,10.41.33.227,ge-0/2/9
MADI3CB7-M01H-C-EG,10.40.248.178,ge-0/3/2
MADI3CB7-M02H-C-EG,10.40.248.179,ge-0/3/2
MADI3CB8-M01H-C-EG,10.40.248.186,ge-0/3/3
MADI3CB8-M02H-C-EG,10.40.248.187,ge-0/3/3
MADI3CB9-M01H-C-EG,10.40.248.194,ge-0/3/4
MADI3C53-M01H-C-EG,10.41.115.186,ge-0/3/6
MADI3C54-M01H-C-EG,10.41.115.194,ge-0/3/7
MADI3C21-M01N-C-EG,10.41.33.242,ge-0/3/9
MADI3C21-M02N-C-EG,10.41.33.243,ge-0/3/9
MADI3C35-M01H-C-EG,10.41.34.98,ge-1/0/5
MADI3C36-M01H-C-EG,10.41.34.106,ge-1/0/6
MAD3C101-M01H-C-EG,10.50.15.242,ge-1/0/7
MAD3C102-M01H-C-EG,10.50.15.250,ge-1/0/8
MADI3C40-M01N-C-EG,10.41.34.138,ge-1/1/0
MADI3C40-M02N-C-EG,10.41.34.139,ge-1/1/0
MADI3C26-M01N-C-EG,10.41.34.26,ge-1/1/1
MADI3C26-M02N-C-EG,10.41.34.27,ge-1/1/1
MADI3C22-M01N-C-EG,10.41.33.250,ge-1/1/3
MADI3C22-M02N-C-EG,10.41.33.251,ge-1/1/3
MDI3CB23-M01N-C-EG,10.41.33.234,ge-1/1/4
MDI3CB23-M02N-C-EG,10.41.33.235,ge-1/1/4
MADI3C24-M01N-C-EG,10.42.22.26,ge-1/1/5
MADI3C24-M02N-C-EG,10.41.34.11,ge-1/1/5
MADI3C25-M01N-C-EG,10.41.34.18,ge-1/1/6
MADI3C25-M02N-C-EG,10.41.34.19,ge-1/1/6
MADI3C27-M01N-C-EG,10.41.34.34,ge-1/1/8
MADI3C27-M02N-C-EG,10.41.34.35,ge-1/1/8
MDI3CB28-M01N-C-EG,10.41.34.42,ge-1/1/9
MDI3CB28-M02N-C-EG,10.41.34.43,ge-1/1/9
MADI3C29-M01N-C-EG,10.41.34.50,ge-1/2/0
MADI3C29-M02N-C-EG,10.41.34.51,ge-1/2/0
MADI3C30-M01N-C-EG,10.41.34.58,ge-1/2/1
MADI3C30-M02N-C-EG,10.41.34.59,ge-1/2/1
MADI3C31-M01N-C-EG,10.41.34.66,ge-1/2/2
MADI3C31-M02N-C-EG,10.41.34.67,ge-1/2/2
MADI3C47-M01N-C-EG,10.41.34.194,ge-1/2/3
MADI3C47-M02N-C-EG,10.41.34.195,ge-1/2/3
MADI3C48-M01H-C-EG,10.41.34.202,ge-1/2/4
MADI3C49-M01H-C-EG,10.41.34.210,ge-1/2/5
MADI3C60-M01H-C-EG,10.42.23.114,ge-1/2/7
MADI3C62-M01H-C-EG,10.42.23.130,ge-1/2/9
MADI3C63-M01H-C-EG,10.42.23.138,ge-1/3/0
MAD3C64-M01Z-C-EG,10.42.23.146,ge-1/3/1
MAD3C66-M01N-C-EG,10.42.23.162,ge-1/3/2
MADI3C67-M01N-C-EG,10.42.23.170,ge-1/3/3
MADI3C68-M01N-C-EG,10.42.23.178,ge-1/3/4
MADI3C69-M01H-C-EG,10.42.23.186,ge-1/3/5
MADI3C70-M01H-C-EG,10.42.23.194,ge-1/3/6
MADI3C71-M01H-C-EG,10.42.28.34,ge-1/3/7
MADI3C72-M01H-C-EG,10.42.28.42,ge-1/3/8
DLNGAT-M01H-BH-EG,10.41.152.34,ae1
DLNGTCB4-M01H-BH-EG,10.40.181.10,ge-0/0/3
DLNGTCB4-M02H-BH-EG,10.40.181.11,ge-0/0/3
DLNGTCB7-M01H-BH-EG,10.40.181.18,ge-0/0/4
DLNGTCB7-M02H-BH-EG,10.40.181.19,ge-0/0/4
DLNGTCB2-M01H-BH-EG,10.40.181.26,ge-0/0/8
DLNGTCB3-M01H-BH-EG,10.40.181.34,ge-0/0/8
ZMRNC10-M01H-BH-EG,10.40.181.42,ge-0/0/9
ZMRNC10-M02H-BH-EG,10.40.181.43,ge-0/0/9
TYRECBN-M01Z-BH-EG,10.40.174.146,ge-0/1/1
ABOMSLM-M01Z-BH-EG,10.40.174.154,ge-0/1/1
DLNGAT-M02H-BH-EG,10.41.215.126,ge-0/1/2
DLNGCB10-M01H-BH-EG,10.40.174.170,ge-0/1/3
DLNGCB10-M02H-BH-EG,10.40.174.171,ge-0/1/3
DLNGTCB9-M01H-BH-EG,10.40.47.66,ge-0/1/8
DLNGTC28-M01H-BH-EG,10.42.129.226,ge-0/1/9
DLNGTC28-M02H-BH-EG,10.42.129.227,ge-0/1/9
DLNGAT11-M01H-BH-EG,10.40.228.178,ge-0/2/0
DLNGTC12-M01H-BH-EG,10.40.228.186,ge-0/2/1
DLNGTC15-M01Z-BH-EG,10.41.23.226,ge-0/2/4
DLNGTC16-M01Z-BH-EG,10.41.23.242,ge-0/2/5
DLNGTC17-M01Z-BH-EG,10.41.23.250,ge-0/2/6
DLNGTC42-M01Z-BH-EG,10.60.135.242,ge-0/2/7
DLNGTC18-M01H-BH-EG,10.42.12.218,ge-0/2/8
DLNGAT19-M01Z-BH-EG,10.42.35.146,ge-0/3/0
DLNGCB20-M01Z-BH-EG,10.42.35.154,ge-0/3/1
DLNGTC43-M01Z-BH-EG,10.60.135.250,ge-0/3/2
DLNGCB22-M01Z-BH-EG,10.42.129.178,ge-0/3/3
DLNGCB24-M01Z-BH-EG,10.42.129.194,ge-0/3/4
DLNGCB24-M02Z-BH-EG,10.42.129.195,ge-0/3/4
DLNGCB25-M01Z-BH-EG,10.42.129.202,ge-0/3/5
DLNGCB27-M01Z-BH-EG,10.42.129.218,ge-0/3/6
DLNGCB21-M01H-BH-EG,10.42.129.170,ge-0/3/7
DLNGCB21-M02H-BH-EG,10.42.129.171,ge-0/3/7
DLNGCB23-M01H-BH-EG,10.42.129.186,ge-0/3/8
DLNGCB26-M01H-BH-EG,10.42.129.210,ge-0/3/9
SADYACB-M01Z-SHR-EG,10.40.162.114,ge-0/0/1
SHBRNK-M02H-SHR-EG,10.41.166.210,ge-0/0/2
KFRHFNA-M01H-SHR-EG,10.41.179.10,ge-0/0/4
KFRHFNA-M02H-SHR-EG,10.41.179.11,ge-0/0/4
SHBRNK-M01H-SHR-EG,10.41.166.238,ge-0/0/5
AATTWAH-M01H-IS-EG,10.42.208.42,ae2
ABOATW45-M01H-IS-EG,10.50.171.170,ge-0/0/1
ABATWC17-M01H-IS-EG,10.50.120.210,ge-0/0/8
ABTWCB2-M01H-IS-EG,10.40.138.50,ge-0/0/9
ABATWAC3-M01H-IS-EG,10.41.134.34,ge-0/1/1
ABATWC18-M01H-IS-EG,10.50.120.218,ge-0/1/2
DBYCB-M01H-IS-EG,10.40.138.42,ge-0/1/3
DBYCB-M02H-IS-EG,10.40.138.43,ge-0/1/3
ABATWAC5-M01H-IS-EG,10.42.16.114,ge-0/1/4
ABATWC19-M01H-IS-EG,10.50.120.226,ge-0/1/5
ABATWC20-M01H-IS-EG,10.50.120.242,ge-0/1/6
ABATWC21-M01H-IS-EG,10.50.120.250,ge-0/1/7
ABOAWC42-M01Z-IS-EG,10.50.165.154,ge-0/2/0
ABOATW43-M01Z-IS-EG,10.50.165.162,ge-0/2/1
ABATAC44-M01Z-IS-EG,10.50.165.170,ge-0/2/2
ABATAC60-M01Z-IS-EG,10.60.51.250,ge-0/2/3
ABATAC6-M01Z-IS-EG,10.60.20.2,ge-0/2/4
ABOATWC7-M01Z-IS-EG,10.60.20.10,ge-0/2/5
ABO8-M01Z-IS-EG,10.60.20.18,ge-0/2/6
ABO9-M01Z-IS-EG,10.60.20.26,ge-0/2/7
ABO10-M01Z-IS-EG,10.60.20.34,ge-0/2/8
ABO11-M01Z-IS-EG,10.60.20.42,ge-0/2/9
ABO12-M01Z-IS-EG,10.60.20.50,ge-0/3/0
ABOATW13-M01Z-IS-EG,10.60.20.58,ge-0/3/1
ABOATW14-M01Z-IS-EG,10.60.20.66,ge-0/3/2
ABOATW15-M01Z-IS-EG,10.60.20.74,ge-0/3/3
ABOATW16-M01Z-IS-EG,10.60.20.82,ge-0/3/4
ABOATW46-M01Z-IS-EG,10.60.20.98,ge-0/3/5
ABOATW47-M01Z-IS-EG,10.60.20.106,ge-0/3/6
AATWAH48-M01Z-IS-EG,10.60.20.114,ge-0/3/7
ABOATW50-M01H-IS-EG,10.50.172.162,ge-0/3/8
ABOATC51-M01H-IS-EG,10.50.172.170,ge-0/3/9
ABATWC22-M01H-IS-EG,10.50.120.234,ge-1/0/0
ABATWC23-M01H-IS-EG,10.50.121.2,ge-1/0/1
ABATWC24-M01H-IS-EG,10.50.121.10,ge-1/0/2
ABATWC25-M01H-IS-EG,10.50.121.18,ge-1/0/3
ABATWC26-M01H-IS-EG,10.50.121.26,ge-1/0/4
ABATAC27-M01Z-IS-EG,10.50.165.34,ge-1/0/5
ABOATW28-M01Z-IS-EG,10.50.165.42,ge-1/0/6
ABOATW29-M01Z-IS-EG,10.50.165.50,ge-1/0/7
ABOATW30-M01Z-IS-EG,10.50.165.58,ge-1/0/8
ABOATW31-M01Z-IS-EG,10.50.165.66,ge-1/0/9
ABOATW32-M01Z-IS-EG,10.50.165.74,ge-1/1/0
ABOATW33-M01Z-IS-EG,10.50.165.82,ge-1/1/1
ABOATW34-M01Z-IS-EG,10.50.165.90,ge-1/1/2
ABOATW35-M01Z-IS-EG,10.50.165.98,ge-1/1/3
ABATAC36-M01Z-IS-EG,10.50.165.106,ge-1/1/4
ABATAC37-M01Z-IS-EG,10.50.165.114,ge-1/1/5
ABOAWC38-M01Z-IS-EG,10.50.165.122,ge-1/1/6
ABATAC39-M01Z-IS-EG,10.50.165.130,ge-1/1/7
ABATAC40-M01Z-IS-EG,10.50.165.138,ge-1/1/8
ATEWHC41-M01Z-IS-EG,10.50.165.146,ge-1/1/9
NASR4-M01H-C-EG,10.41.42.234,ae0
NASR4-M02H-C-EG,10.41.42.238,ae1
NASR4-M03H-C-EG,10.41.42.242,ae2
NASR4-M04H-C-EG,10.41.42.246,ae3
NASR4-M05H-C-EG,10.41.42.250,ae4
NASR4C16-M01H-C-EG,10.41.69.114,ge-0/0/0
NASR4C16-M02H-C-EG,10.41.69.115,ge-0/0/0
NASR4C17-M01H-C-EG,10.41.69.122,ge-0/0/1
NASR4C17-M02H-C-EG,10.41.69.123,ge-0/0/1
NSR4C43-M01Z-C-EG,10.50.7.10,ge-0/0/3
N4MNT9C1-M01H-C-EG,10.41.42.2,ge-0/0/4
N4MNT9C1-M02H-C-EG,10.41.42.3,ge-0/0/4
N4MNT9C2-M01H-C-EG,10.41.42.10,ge-0/0/5
N4MNT9C2-M02H-C-EG,10.41.42.11,ge-0/0/5
Voice1224-M01H-C-EG,10.41.42.18,ge-0/1/0
NSR4CA2-M01H-C-EG,10.41.42.26,ge-0/1/1
Voice1225-M01H-C-EG,10.41.42.34,ge-0/1/2
Voice1451-M01H-C-EG,10.41.42.42,ge-0/1/3
NSR4CA5-M01H-C-EG,10.41.42.50,ge-0/1/4
Voice1769-M01H-C-EG,10.41.42.58,ge-0/1/5
NSR4CA7-M01H-C-EG,10.41.42.66,ge-0/1/6
NSR4CA7A-M01H-C-EG,10.41.42.74,ge-0/1/7
NSR4C46-M01H-C-EG,10.50.46.2,ge-0/3/2
NASR4C15-M01H-C-EG,10.41.69.106,ge-0/3/7
NASR4C19-M01H-C-EG,10.40.100.226,ge-1/0/0
NASR4C19-M02H-C-EG,10.40.100.227,ge-1/0/0
NASR4C20-M01H-C-EG,10.42.16.42,ge-1/0/1
NASR4C20-M02H-C-EG,10.42.16.43,ge-1/0/1
NASR4C18-M01N-C-EG,10.41.109.250,ge-1/0/2
NASR4C18-M02N-C-EG,10.41.109.251,ge-1/0/2
NASR4C18-M03N-C-EG,10.41.109.252,ge-1/0/2
NSR4C54-M01H-C-EG,10.50.46.66,ge-1/0/3
NASR4C21-M01H-C-EG,10.42.164.146,ge-1/0/6
NASR4C21-M02H-C-EG,10.42.164.147,ge-1/0/6
NASR4C24-M01H-C-EG,10.42.164.170,ge-1/0/8
NASR4C24-M02H-C-EG,10.42.164.171,ge-1/0/8
NSR4C25-M01H-C-EG,10.42.164.130,ge-1/0/9
NSR4C25-M02H-C-EG,10.42.164.131,ge-1/0/9
NASR4C28-M01H-C-EG,10.42.164.186,ge-1/1/0
NAS430-M01H-C-EG,10.42.164.138,ge-1/1/1
NSR4C27-M01H-C-EG,10.42.164.178,ge-1/1/2
NASR4QWA-M01H-C-EG,10.42.164.202,ge-1/1/3
NASR4QWA-M02H-C-EG,10.42.164.203,ge-1/1/3
NASR4C33-M01H-C-EG,10.42.164.226,ge-1/1/4
NASR4C33-M02H-C-EG,10.42.164.227,ge-1/1/4
NASR4C34-M01H-C-EG,10.42.164.242,ge-1/1/5
NASR4C34-M02H-C-EG,10.42.164.243,ge-1/1/5
NSR4C35-M01H-C-EG,10.42.164.250,ge-1/1/6
NSR4C35-M02H-C-EG,10.42.164.251,ge-1/1/6
NSR4C36-M01H-C-EG,10.42.164.234,ge-1/1/7
NSR4C36-M02H-C-EG,10.42.164.235,ge-1/1/7
NSR4C38-M01H-C-EG,10.42.213.242,ge-1/1/9
HGHREZP1-M01H-FYM-EG,10.41.47.2,ge-0/0/1
HGHREZP2-M01H-FYM-EG,10.41.47.10,ge-0/0/2
HEGR-M01H-FYM-EG,10.41.162.70,ge-0/0/3
HEGRCB06-M01H-FYM-EG,10.40.40.10,ge-0/0/5
BNWETC01-M01H-SHG-EG,10.41.66.2,ge-0/0/2
BANWTCB5-M01H-SHG-EG,10.40.223.50,ge-0/0/3
BANWTCB6-M01H-SHG-EG,10.40.223.58,ge-0/0/4
BNWETC7-M01Z-SHG-EG,10.42.36.138,ge-0/0/7
BNWETC8-M01Z-SHG-EG,10.42.36.146,ge-0/0/8
BNWETC15-M01Z-SHG-EG,10.50.214.74,ge-0/0/9
AELIWA-M01H-SHG-EG,10.41.128.66,ge-0/0/3
AWLELW01-M01H-SHG-EG,10.41.65.2,ge-0/0/5
AWLELW04-M01H-SHG-EG,10.40.33.138,ge-0/0/6
AWLELW05-M01H-SHG-EG,10.40.33.146,ge-0/0/7
AWDELW6-M01H-SHG-EG,10.40.33.154,ge-0/0/8
AWDELW7-M01H-SHG-EG,10.40.33.162,ge-0/0/9
BETALMC1-M01H-SHG-EG,10.41.52.210,ge-0/0/2
BETALMC2-M01H-SHG-EG,10.41.52.218,ge-0/0/3
BETALMC3-M01H-SHG-EG,10.41.52.226,ge-0/0/4
BETALMC4-M01H-SHG-EG,10.41.52.234,ge-0/0/5
BETALMC5-M01H-SHG-EG,10.41.52.242,ge-0/0/6
BETALMC6-M01H-SHG-EG,10.41.52.250,ge-0/0/7
BETALMC7-M01H-SHG-EG,10.41.37.18,ge-0/0/8
BETALMC8-M01H-SHG-EG,10.41.37.26,ge-0/0/9
BETALMC9-M01H-SHG-EG,10.41.37.34,ge-0/1/0
BETALM10-M01H-SHG-EG,10.41.37.42,ge-0/1/1
BITALM11-M01Z-SHG-EG,10.42.36.162,ge-0/1/6
Voice1098-M01H-C-EG,10.41.88.18,ge-0/0/3
Voice1940-M02H-C-EG,10.41.88.19,ge-0/0/3
KHAYAM-M01H-SHG-EG,10.41.128.50,ge-0/0/4
ELKHYMC1-M01H-SHG-EG,10.40.132.74,ge-0/0/5
ELKHYMC5-M01H-SHG-EG,10.40.155.202,ge-0/0/7
KHYAMC10-M01Z-SHG-EG,10.50.212.218,ge-0/1/1
KHAYAM11-M01Z-SHG-EG,10.50.212.226,ge-0/1/2
KHYAMC3-M01Z-SHG-EG,10.42.36.66,ge-0/1/4
KHAYAMC4-M01Z-SHG-EG,10.42.36.74,ge-0/1/5
TEMAHMC1-M01H-SHG-EG,10.41.109.10,ge-0/1/1
TEMAHMC1-M02H-SHG-EG,10.41.109.11,ge-0/1/1
TEMAQWC3-M01H-SHG-EG,10.41.67.2,ge-0/1/2
TEMAQWC3-M02H-SHG-EG,10.41.67.3,ge-0/1/2
TEMA-M01H-SHG-EG,10.41.129.10,ge-0/1/3
TEMACB02-M01H-SHG-EG,10.41.109.18,ge-0/1/4
TMACB04-M01H-SHG-EG,10.41.109.26,ge-0/1/5
TEMACB6-M01H-SHG-EG,10.40.175.66,ge-0/1/6
TEMACB5-M01H-SHG-EG,10.41.50.178,ge-0/1/9
TEMACB9-M01H-SHG-EG,10.41.96.42,ge-0/2/0
TEMACB10-M01H-SHG-EG,10.41.96.50,ge-0/2/1
TEMAC11-M01H-SHG-EG,10.42.172.130,ge-0/2/3
TEMAC11-M02H-SHG-EG,10.42.172.131,ge-0/2/3
TEMAC12-M01H-SHG-EG,10.42.172.138,ge-0/2/4
TEMAC12-M02H-SHG-EG,10.42.172.139,ge-0/2/4
TEMAC18-M01H-SHG-EG,10.42.172.186,ge-0/2/5
TEMAC18-M02H-SHG-EG,10.42.172.187,ge-0/2/5
TEMAC21-M01H-SHG-EG,10.42.172.210,ge-0/2/6
TEMAC21-M02H-SHG-EG,10.42.172.211,ge-0/2/6
TEMACB23-M01H-SHG-EG,10.42.156.186,ge-0/2/7
TEMAC13-M01H-SHG-EG,10.42.172.146,ge-0/2/8
TEMAC14-M01H-SHG-EG,10.42.172.154,ge-0/2/9
TEMAC16-M01H-SHG-EG,10.42.172.170,ge-0/3/0
TEMAC17-M01H-SHG-EG,10.42.172.178,ge-0/3/1
TEMAC19-M01H-SHG-EG,10.42.172.194,ge-0/3/2
TEMAC20-M01H-SHG-EG,10.42.172.202,ge-0/3/3
TEMAC20-M02H-SHG-EG,10.42.172.203,ge-0/3/3
TEMAC15-M01H-SHG-EG,10.42.172.162,ge-0/3/6
TEMAC15-M02H-SHG-EG,10.42.172.163,ge-0/3/6
TEMAC22-M01H-SHG-EG,10.42.172.218,ge-0/3/7
TEMAC30-M01Z-SHG-EG,10.50.165.26,ge-0/3/9
TEMAC30-M02Z-SHG-EG,10.50.165.27,ge-0/3/9
TEMAC31-M01H-SHG-EG,10.50.215.82,ge-1/0/5
SHWSHN1-M01H-FYM-EG,10.41.84.18,ge-0/0/1
SHWSHN2-M01H-FYM-EG,10.41.84.10,ge-0/0/2
SHWSHN-M01H-FYM-EG,10.41.131.234,ge-0/0/4
SHWSHNC6-M01H-FYM-EG,10.40.248.234,ge-0/0/7
SHWSHNC7-M01H-FYM-EG,10.40.183.130,ge-0/0/8
SHWSHN8-M01H-FYM-EG,10.40.141.50,ge-0/0/9
SHWSHN9-M01H-FYM-EG,10.40.141.58,ge-0/1/0
SHWSNC10-M01Z-FYM-EG,10.42.35.18,ge-0/1/1
SHWSHN11-M01Z-FYM-EG,10.42.122.106,ge-0/1/2
KHWGT1-M01H-FYM-EG,10.41.83.2,ge-0/0/1
KHWGT2-M01H-FYM-EG,10.41.83.10,ge-0/0/2
KHWGTCB6-M01H-FYM-EG,10.40.187.114,ge-0/0/3
KHWGTCB7-M01H-FYM-EG,10.40.248.210,ge-0/0/4
EZMNDMH-M01H-FYM-EG,10.41.48.2,ge-0/0/1
MSKNDMGD-M01H-FYM-EG,10.41.48.10,ge-0/0/2
MSKNDMGD-M02H-FYM-EG,10.41.48.11,ge-0/0/2
DEMOCB03-M01H-FYM-EG,10.41.48.18,ge-0/0/3
DEMOCB04-M01H-FYM-EG,10.41.48.26,ge-0/0/4
DEMOCB06-M01H-FYM-EG,10.41.48.42,ge-0/0/5
DMAWCB5-M01H-FYM-EG,10.41.48.34,ge-0/0/6
DEMOCB18-M01N-FYM-EG,10.42.218.34,ge-0/1/1
DEMOCB18-M02N-FYM-EG,,ge-0/1/1
DEMOCB19-M01N-FYM-EG,,ge-0/1/2
MKRNY1-M01H-FYM-EG,10.41.85.2,ge-0/0/1
MKRNY2-M01H-FYM-EG,10.41.85.10,ge-0/0/2
Voice2113-M01H-C-EG,,ge-0/0/8
MQRNY6-M01Z-FYM-EG,,ge-0/0/9
ABQRSC40-M01Z-MN-EG,10.60.139.10,ge-0/0/0
ABQRSMR1-M01H-MN-EG,10.41.210.18,ge-0/0/2
ABQRSMR1-M02H-MN-EG,10.41.210.19,ge-0/0/2
ABQRSKRM-M01H-MN-EG,10.41.210.10,ge-0/0/3
ABQRSM2-M01H-MN-EG,10.41.210.26,ge-0/0/4
ABQRSM2-M02H-MN-EG,10.41.210.27,ge-0/0/4
ABQRSB10-M01H-MN-EG,10.41.210.34,ge-0/0/5
ABQRSB10-M02H-MN-EG,10.41.210.35,ge-0/0/5
ABQRSB11-M01H-MN-EG,10.41.210.42,ge-0/0/6
ABQRSB11-M02H-MN-EG,10.41.210.43,ge-0/0/6
ABQRSB3-M01H-MN-EG,10.41.210.50,ge-0/0/7
ABQRSB3-M02H-MN-EG,10.41.210.51,ge-0/0/7
ABQRSB6-M01H-MN-EG,10.41.210.58,ge-0/0/8
ABQRQAS1-M01H-MN-EG,10.41.210.66,ge-0/0/9
Voice1529-M01H-C-EG,10.41.210.90,ge-0/1/0
ABUQRQS2-M01H-MN-EG,10.41.210.74,ge-0/1/1
ABUQRQS2-M02H-MN-EG,10.41.210.75,ge-0/1/1
ABQRQS12-M01H-MN-EG,10.41.245.250,ge-0/1/2
ABQRQS13-M01H-MN-EG,10.41.245.242,ge-0/1/7
ABOKRCB4-M01H-MN-EG,10.41.210.82,ge-0/2/0
ABUQSC15-M01N-MN-EG,10.40.224.66,ge-0/2/1
ABQRQS19-M01N-MN-EG,10.42.124.210,ge-0/2/7
ABQRQS19-M02N-MN-EG,10.42.124.211,ge-0/2/7
AQORQ950-M01H-MN-EG,10.42.21.194,ge-0/2/8
